Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 (GPa)       (km)     (K)       (g/cm^3)  Fraction    (km/s)     (km/s)     (J/(g.K))
 36.40     951.00    1500.00     4.59754   0.200     6.33112    11.42005     2.11164
 36.50     953.22    1500.00     4.59890   0.200     6.33270    11.42386     2.11120
 36.60     955.44    1500.00     4.60026   0.200     6.33427    11.42767     2.11076
 36.70     957.67    1500.00     4.60162   0.200     6.33584    11.43147     2.11032
 36.80     959.89    1500.00     4.60297   0.200     6.33741    11.43527     2.10988
 36.90     962.11    1500.00     4.60433   0.200     6.33898    11.43906     2.10944
 37.00     964.33    1500.00     4.60568   0.200     6.34054    11.44285     2.10900
 37.10     966.56    1500.00     4.60704   0.200     6.34211    11.44663     2.10856
 37.20     968.78    1500.00     4.60839   0.200     6.34367    11.45041     2.10812
 37.30     971.00    1500.00     4.60974   0.200     6.34523    11.45419     2.10769
 37.40     973.17    1500.00     4.61109   0.200     6.34679    11.45796     2.10725
 37.50     975.35    1500.00     4.61244   0.200     6.34834    11.46173     2.10682
 37.60     977.52    1500.00     4.61379   0.200     6.34990    11.46549     2.10638
 37.70     979.70    1500.00     4.61513   0.200     6.35145    11.46925     2.10595
 37.80     981.87    1500.00     4.61648   0.200     6.35300    11.47301     2.10551
 37.90     984.04    1500.00     4.61782   0.200     6.35455    11.47676     2.10508
 38.00     986.22    1500.00     4.61917   0.200     6.35609    11.48051     2.10465
 38.10     988.39    1500.00     4.62051   0.200     6.35764    11.48425     2.10422
 38.20     990.57    1500.00     4.62185   0.200     6.35918    11.48799     2.10379
 38.30     992.74    1500.00     4.62319   0.200     6.36072    11.49173     2.10336
 38.40     994.91    1500.00     4.62453   0.200     6.36226    11.49546     2.10293
 38.50     997.09    1500.00     4.62586   0.200     6.36379    11.49919     2.10250
 38.60     999.26    1500.00     4.62720   0.200     6.36533    11.50291     2.10207
 38.70    1001.43    1500.00     4.62853   0.200     6.36686    11.50664     2.10164
 38.80    1003.61    1500.00     4.62987   0.200     6.36839    11.51035     2.10121
 38.90    1005.78    1500.00     4.63120   0.200     6.36992    11.51406     2.10079
 39.00    1007.96    1500.00     4.63253   0.200     6.37145    11.51777     2.10036
  0.00       0.00    1500.00     3.11792   0.250     4.09171     7.22311     2.41531
  0.10       5.74    1500.00     3.12345   0.250     4.09966     7.24052     2.41387
  0.20       9.64    1500.00     3.12941   0.250     4.10852     7.25912     2.41240
  0.30      13.55    1500.00     3.13598   0.250     4.11871     7.27970     2.41085
  0.40      17.22    1500.00     3.14348   0.250     4.13094     7.30364     2.40917
  0.50      20.74    1500.00     3.15219   0.250     4.14593     7.33231     2.40731
  0.60      24.26    1500.00     3.16194   0.250     4.16302     7.36353     2.40532
  0.70      27.30    1500.00     3.17224   0.250     4.18077     7.39279     2.40337
  0.80      30.33    1500.00     3.18629   0.250     4.20516     7.42158     2.40129
  0.90      33.35    1500.00     3.25267   0.250     4.33388     7.54348     2.39275
  1.00      36.37    1500.00     3.25615   0.250     4.33764     7.55682     2.39144
  1.10      39.40    1500.00     3.25961   0.250     4.34136     7.57000     2.39015
  1.20      42.39    1500.00     3.26305   0.250     4.34504     7.58306     2.38888
  1.30      45.37    1500.00     3.26647   0.250     4.34868     7.59598     2.38762
  1.40      48.36    1500.00     3.26986   0.250     4.35228     7.60878     2.38637
  1.50      51.34    1500.00     3.27324   0.250     4.35584     7.62146     2.38513
  1.60      54.33    1500.00     3.27660   0.250     4.35937     7.63402     2.38390
  1.70      57.31    1500.00     3.27994   0.250     4.36287     7.64648     2.38269
  1.80      60.30    1500.00     3.32518   0.250     4.43797     7.86839     2.37954
  1.90      63.33    1500.00     3.33043   0.250     4.44550     7.89197     2.37829
  2.00      66.36    1500.00     3.33414   0.250     4.45060     7.90806     2.37717
  2.10      69.39    1500.00     3.33760   0.250     4.45524     7.92253     2.37610
  2.20      72.42    1500.00     3.34089   0.250     4.45954     7.93580     2.37505
  2.30      75.45    1500.00     3.34405   0.250     4.46359     7.94816     2.37402
  2.40      78.48    1500.00     3.34710   0.250     4.46730     7.95939     2.37300
  2.50      81.50    1500.00     3.35003   0.250     4.47050     7.96903     2.37198
  2.60      84.49    1500.00     3.35296   0.250     4.47368     7.97862     2.37096
  2.70      87.48    1500.00     3.35587   0.250     4.47685     7.98818     2.36995
  2.80      90.47    1500.00     3.35878   0.250     4.48001     7.99771     2.36894
  2.90      93.46    1500.00     3.36168   0.250     4.48315     8.00719     2.36794
  3.00      96.45    1500.00     3.36457   0.250     4.48628     8.01664     2.36695
  3.10      99.44    1500.00     3.36745   0.250     4.48940     8.02605     2.36596
  3.20     102.44    1500.00     3.37032   0.250     4.49250     8.03543     2.36498
  3.30     105.43    1500.00     3.37319   0.250     4.49559     8.04477     2.36400
  3.40     108.42    1500.00     3.37605   0.250     4.49867     8.05408     2.36303
  3.50     111.41    1500.00     3.37889   0.250     4.50173     8.06335     2.36206
  3.60     114.40    1500.00     3.38174   0.250     4.50478     8.07259     2.36110
  3.70     117.41    1500.00     3.38457   0.250     4.50782     8.08180     2.36015
  3.80     120.43    1500.00     3.38740   0.250     4.51084     8.09097     2.35920
  3.90     123.45    1500.00     3.39022   0.250     4.51385     8.10012     2.35825
  4.00     126.47    1500.00     3.39303   0.250     4.51685     8.10923     2.35731
  4.10     129.48    1500.00     3.39583   0.250     4.51984     8.11831     2.35637
  4.20     132.50    1500.00     3.39863   0.250     4.52282     8.12736     2.35544
  4.30     135.52    1500.00     3.40142   0.250     4.52579     8.13638     2.35451
  4.40     138.53    1500.00     3.40421   0.250     4.52874     8.14537     2.35359
  4.50     141.55    1500.00     3.40699   0.250     4.53169     8.15434     2.35267
  4.60     144.57    1500.00     3.40976   0.250     4.53462     8.16327     2.35176
  4.70     147.59    1500.00     3.41253   0.250     4.53754     8.17218     2.35085
  4.80     150.60    1500.00     3.41529   0.250     4.54043     8.18101     2.34995
  4.90     153.62    1500.00     3.41807   0.250     4.54320     8.18959     2.34904
  5.00     156.64    1500.00     3.42084   0.250     4.54596     8.19815     2.34813
  5.10     159.66    1500.00     3.42360   0.250     4.54871     8.20670     2.34723
  5.20     162.67    1500.00     3.42636   0.250     4.55145     8.21524     2.34633
  5.30     165.69    1500.00     3.42912   0.250     4.55419     8.22376     2.34544
  5.40     168.71    1500.00     3.43187   0.250     4.55692     8.23227     2.34455
  5.50     171.72    1500.00     3.43461   0.250     4.55964     8.24077     2.34367
  5.60     174.74    1500.00     3.43735   0.250     4.56236     8.24926     2.34279
  5.70     177.76    1500.00     3.44009   0.250     4.56507     8.25774     2.34191
  5.80     180.78    1500.00     3.44282   0.250     4.56778     8.26621     2.34104
  5.90     183.79    1500.00     3.44554   0.250     4.57048     8.27466     2.34018
  6.00     186.79    1500.00     3.44827   0.250     4.57318     8.28311     2.33932
  6.10     189.79    1500.00     3.45098   0.250     4.57588     8.29155     2.33846
  6.20     192.78    1500.00     3.45369   0.250     4.57857     8.29998     2.33760
  6.30     195.77    1500.00     3.45640   0.250     4.58125     8.30840     2.33675
  6.40     198.76    1500.00     3.45910   0.250     4.58393     8.31681     2.33591
  6.50     201.75    1500.00     3.46180   0.250     4.58661     8.32521     2.33507
  6.60     204.74    1500.00     3.46450   0.250     4.58929     8.33361     2.33423
  6.70     207.74    1500.00     3.46719   0.250     4.59197     8.34199     2.33339
  6.80     210.73    1500.00     3.46988   0.250     4.59464     8.35037     2.33256
  6.90     213.72    1500.00     3.47256   0.250     4.59731     8.35874     2.33174
  7.00     216.71    1500.00     3.47524   0.250     4.59998     8.36710     2.33091
  7.10     219.70    1500.00     3.47792   0.250     4.60264     8.37546     2.33009
  7.20     222.63    1500.00     3.48059   0.250     4.60531     8.38380     2.32928
  7.30     225.55    1500.00     3.48326   0.250     4.60798     8.39215     2.32847
  7.40     228.47    1500.00     3.48593   0.250     4.61064     8.40048     2.32766
  7.50     231.40    1500.00     3.48859   0.250     4.61330     8.40881     2.32685
  7.60     234.32    1500.00     3.49126   0.250     4.61597     8.41714     2.32605
  7.70     237.24    1500.00     3.49392   0.250     4.61863     8.42546     2.32525
  7.80     240.16    1500.00     3.49658   0.250     4.62130     8.43377     2.32445
  7.90     243.08    1500.00     3.49924   0.250     4.62397     8.44208     2.32366
  8.00     246.01    1500.00     3.50190   0.250     4.62664     8.45039     2.32287
  8.10     248.93    1500.00     3.50455   0.250     4.62931     8.45870     2.32208
  8.20     251.85    1500.00     3.50721   0.250     4.63198     8.46700     2.32130
  8.30     254.77    1500.00     3.50987   0.250     4.63466     8.47530     2.32052
  8.40     257.69    1500.00     3.51253   0.250     4.63734     8.48360     2.31974
  8.50     260.62    1500.00     3.51518   0.250     4.64002     8.49190     2.31896
  8.60     263.54    1500.00     3.51784   0.250     4.64271     8.50020     2.31819
  8.70     266.45    1500.00     3.52050   0.250     4.64540     8.50851     2.31742
  8.80     269.36    1500.00     3.52316   0.250     4.64810     8.51681     2.31665
  8.90     272.26    1500.00     3.52583   0.250     4.65080     8.52512     2.31588
  9.00     275.16    1500.00     3.52850   0.250     4.65351     8.53343     2.31511
  9.10     278.06    1500.00     3.53117   0.250     4.65623     8.54174     2.31435
  9.20     280.97    1500.00     3.53384   0.250     4.65895     8.55006     2.31359
  9.30     283.87    1500.00     3.53727   0.250     4.66715     8.56432     2.31255
  9.40     286.77    1500.00     3.53994   0.250     4.66991     8.57257     2.31177
  9.50     289.68    1500.00     3.54261   0.250     4.67267     8.58081     2.31101
  9.60     292.58    1500.00     3.54528   0.250     4.67541     8.58902     2.31024
  9.70     295.48    1500.00     3.54794   0.250     4.67814     8.59722     2.30948
  9.80     298.39    1500.00     3.55060   0.250     4.68085     8.60539     2.30872
  9.90     301.29    1500.00     3.55326   0.250     4.68356     8.61355     2.30797
 10.00     304.19    1500.00     3.55592   0.250     4.68625     8.62169     2.30721
 10.10     307.10    1500.00     3.55858   0.250     4.68892     8.62982     2.30647
 10.20     310.00    1500.00     3.56124   0.250     4.69159     8.63793     2.30572
 10.30     312.81    1500.00     3.56390   0.250     4.69424     8.64603     2.30498
 10.40     315.62    1500.00     3.56656   0.250     4.69688     8.65411     2.30424
 10.50     318.44    1500.00     3.56922   0.250     4.69952     8.66218     2.30350
 10.60     321.25    1500.00     3.57189   0.250     4.70214     8.67024     2.30277
 10.70     324.06    1500.00     3.57455   0.250     4.70475     8.67828     2.30204
 10.80     326.88    1500.00     3.57723   0.250     4.70734     8.68632     2.30131
 10.90     329.69    1500.00     3.57990   0.250     4.70993     8.69435     2.30058
 11.00     332.50    1500.00     3.58258   0.250     4.71251     8.70237     2.29986
 11.10     335.31    1500.00     3.58527   0.250     4.71508     8.71038     2.29914
 11.20     338.13    1500.00     3.58796   0.250     4.71764     8.71838     2.29842
 11.30     340.94    1500.00     3.59066   0.250     4.72019     8.72639     2.29771
 11.40     343.75    1500.00     3.59336   0.250     4.72272     8.73438     2.29700
 11.50     346.56    1500.00     3.59608   0.250     4.72525     8.74238     2.29629
 11.60     349.38    1500.00     3.59881   0.250     4.72778     8.75037     2.29558
 11.70     352.19    1500.00     3.60154   0.250     4.73029     8.75836     2.29487
 11.80     355.00    1500.00     3.60429   0.250     4.73279     8.76635     2.29417
 11.90     357.81    1500.00     3.60706   0.250     4.73528     8.77435     2.29347
 12.00     360.62    1500.00     3.60983   0.250     4.73777     8.78235     2.29277
 12.10     363.44    1500.00     3.61258   0.250     4.74034     8.79036     2.29207
 12.20     366.25    1500.00     3.61522   0.250     4.74316     8.79837     2.29136
 12.30     369.06    1500.00     3.61803   0.250     4.74646     8.80708     2.29058
 12.40     371.88    1500.00     3.63277   0.250     4.78097     8.86286     2.28549
 12.50     374.69    1500.00     3.64821   0.250     4.81765     8.92197     2.28033
 12.60     377.50    1500.00     3.66461   0.250     4.85725     8.98556     2.27501
 12.70     380.31    1500.00     3.68231   0.250     4.90078     9.05513     2.26946
 12.80     383.12    1500.00     3.70172   0.250     4.94956     9.13269     2.26355
 12.90     385.94    1500.00     3.72343   0.250     5.00545     9.22105     2.25714
 13.00     388.75    1500.00     3.74264   0.250     5.05521     9.30010     2.25163
 13.10     391.56    1500.00     3.74507   0.250     5.05795     9.30775     2.25094
 13.20     394.38    1500.00     3.74749   0.250     5.06070     9.31540     2.25025
 13.30     397.19    1500.00     3.74991   0.250     5.06347     9.32305     2.24956
 13.40     400.00    1500.00     3.75232   0.250     5.06625     9.33069     2.24887
 13.50     402.78    1500.00     3.75473   0.250     5.06905     9.33833     2.24818
 13.60     405.56    1500.00     3.75714   0.250     5.07186     9.34597     2.24750
