Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 36.50     953.22    1600.00     4.55637   0.000     6.30321    11.37761     2.20703
 36.60     955.44    1600.00     4.55774   0.000     6.30476    11.38144     2.20658
 36.70     957.67    1600.00     4.55911   0.000     6.30632    11.38527     2.20613
 36.80     959.89    1600.00     4.56048   0.000     6.30787    11.38909     2.20569
 36.90     962.11    1600.00     4.56185   0.000     6.30943    11.39290     2.20524
 37.00     964.33    1600.00     4.56322   0.000     6.31107    11.39679     2.20479
 37.10     966.56    1600.00     4.56458   0.000     6.31262    11.40059     2.20435
 37.20     968.78    1600.00     4.56595   0.000     6.31416    11.40440     2.20390
 37.30     971.00    1600.00     4.56731   0.000     6.31571    11.40820     2.20346
 37.40     973.17    1600.00     4.56868   0.000     6.31725    11.41199     2.20301
 37.50     975.35    1600.00     4.57004   0.000     6.31888    11.41586     2.20257
 37.60     977.52    1600.00     4.57140   0.000     6.32042    11.41964     2.20213
 37.70     979.70    1600.00     4.57276   0.000     6.32196    11.42342     2.20168
 37.80     981.87    1600.00     4.57411   0.000     6.32349    11.42720     2.20124
 37.90     984.04    1600.00     4.57547   0.000     6.32502    11.43098     2.20080
 38.00     986.22    1600.00     4.57683   0.000     6.32664    11.43482     2.20036
 38.10     988.39    1600.00     4.57818   0.000     6.32817    11.43858     2.19992
 38.20     990.57    1600.00     4.57954   0.000     6.32969    11.44235     2.19948
 38.30     992.74    1600.00     4.58089   0.000     6.33122    11.44610     2.19905
 38.40     994.91    1600.00     4.58224   0.000     6.33274    11.44986     2.19861
 38.50     997.09    1600.00     4.58359   0.000     6.33435    11.45368     2.19817
 38.60     999.26    1600.00     4.58494   0.000     6.33587    11.45742     2.19773
 38.70    1001.43    1600.00     4.58629   0.000     6.33738    11.46116     2.19730
 38.80    1003.61    1600.00     4.58763   0.000     6.33889    11.46490     2.19687
 38.90    1005.78    1600.00     4.58898   0.000     6.34040    11.46863     2.19643
 39.00    1007.96    1600.00     4.59032   0.000     6.34201    11.47243     2.19600
  0.00       0.00    1600.00     3.16326   0.050     4.20829     7.34292     2.50579
  0.10       5.74    1600.00     3.16880   0.050     4.21693     7.36031     2.50433
  0.20       9.64    1600.00     3.17475   0.050     4.22654     7.37862     2.50285
  0.30      13.55    1600.00     3.18124   0.050     4.23744     7.39824     2.50135
  0.40      17.22    1600.00     3.18849   0.050     4.25002     7.41916     2.49981
  0.50      20.74    1600.00     3.19684   0.050     4.26506     7.44171     2.49822
  0.60      24.26    1600.00     3.20687   0.050     4.28383     7.46684     2.49653
  0.70      27.30    1600.00     3.21562   0.050     4.29971     7.48940     2.49489
  0.80      30.33    1600.00     3.21911   0.050     4.30381     7.50280     2.49355
  0.90      33.35    1600.00     3.22257   0.050     4.30786     7.51605     2.49221
  1.00      36.37    1600.00     3.22601   0.050     4.31188     7.52916     2.49090
  1.10      39.40    1600.00     3.22943   0.050     4.31586     7.54212     2.48959
  1.20      42.39    1600.00     3.23283   0.050     4.31980     7.55495     2.48830
  1.30      45.37    1600.00     3.23620   0.050     4.32372     7.56765     2.48702
  1.40      48.36    1600.00     3.23956   0.050     4.32760     7.58023     2.48576
  1.50      51.34    1600.00     3.24290   0.050     4.33144     7.59269     2.48450
  1.60      54.33    1600.00     3.24621   0.050     4.33526     7.60504     2.48326
  1.70      57.31    1600.00     3.24951   0.050     4.33904     7.61727     2.48203
  1.80      60.30    1600.00     3.25280   0.050     4.34280     7.62940     2.48081
  1.90      63.33    1600.00     3.25606   0.050     4.34653     7.64143     2.47961
  2.00      66.36    1600.00     3.25931   0.050     4.35023     7.65336     2.47841
  2.10      69.39    1600.00     3.26607   0.050     4.35964     7.68365     2.47673
  2.20      72.42    1600.00     3.27243   0.050     4.36846     7.71187     2.47512
  2.30      75.45    1600.00     3.27811   0.050     4.37618     7.73642     2.47364
  2.40      78.48    1600.00     3.28328   0.050     4.38311     7.75829     2.47223
  2.50      81.50    1600.00     3.28800   0.050     4.38934     7.77786     2.47090
  2.60      84.49    1600.00     3.29212   0.050     4.39465     7.79457     2.46962
  2.70      87.48    1600.00     3.29606   0.050     4.39965     7.81024     2.46839
  2.80      90.47    1600.00     3.29984   0.050     4.40440     7.82506     2.46719
  2.90      93.46    1600.00     3.30350   0.050     4.40895     7.83919     2.46601
  3.00      96.45    1600.00     3.30706   0.050     4.41332     7.85273     2.46486
  3.10      99.44    1600.00     3.31053   0.050     4.41754     7.86578     2.46372
  3.20     102.44    1600.00     3.31393   0.050     4.42164     7.87840     2.46260
  3.30     105.43    1600.00     3.31726   0.050     4.42563     7.89067     2.46150
  3.40     108.42    1600.00     3.32055   0.050     4.42953     7.90262     2.46041
  3.50     111.41    1600.00     3.32378   0.050     4.43334     7.91429     2.45934
  3.60     114.40    1600.00     3.32697   0.050     4.43708     7.92573     2.45828
  3.70     117.41    1600.00     3.33012   0.050     4.44075     7.93694     2.45722
  3.80     120.43    1600.00     3.33324   0.050     4.44436     7.94797     2.45618
  3.90     123.45    1600.00     3.33633   0.050     4.44792     7.95883     2.45515
  4.00     126.47    1600.00     3.33939   0.050     4.45143     7.96953     2.45412
  4.10     129.48    1600.00     3.34242   0.050     4.45489     7.98009     2.45311
  4.20     132.50    1600.00     3.34543   0.050     4.45832     7.99052     2.45210
  4.30     135.52    1600.00     3.34842   0.050     4.46171     8.00083     2.45110
  4.40     138.53    1600.00     3.35139   0.050     4.46506     8.01104     2.45011
  4.50     141.55    1600.00     3.35434   0.050     4.46838     8.02115     2.44912
  4.60     144.57    1600.00     3.35727   0.050     4.47167     8.03116     2.44815
  4.70     147.59    1600.00     3.36019   0.050     4.47493     8.04110     2.44718
  4.80     150.60    1600.00     3.36309   0.050     4.47816     8.05095     2.44621
  4.90     153.62    1600.00     3.36597   0.050     4.48138     8.06072     2.44525
  5.00     156.64    1600.00     3.36884   0.050     4.48456     8.07043     2.44430
  5.10     159.66    1600.00     3.37170   0.050     4.48773     8.08007     2.44336
  5.20     162.67    1600.00     3.37454   0.050     4.49087     8.08965     2.44242
  5.30     165.69    1600.00     3.37738   0.050     4.49399     8.09916     2.44149
  5.40     168.71    1600.00     3.38020   0.050     4.49710     8.10863     2.44056
  5.50     171.72    1600.00     3.38300   0.050     4.50019     8.11803     2.43964
  5.60     174.74    1600.00     3.38580   0.050     4.50326     8.12739     2.43873
  5.70     177.76    1600.00     3.38859   0.050     4.50631     8.13670     2.43782
  5.80     180.78    1600.00     3.39136   0.050     4.50935     8.14596     2.43691
  5.90     183.79    1600.00     3.39413   0.050     4.51237     8.15517     2.43601
  6.00     186.79    1600.00     3.39688   0.050     4.51537     8.16434     2.43512
  6.10     189.79    1600.00     3.39963   0.050     4.51837     8.17347     2.43423
  6.20     192.78    1600.00     3.40237   0.050     4.52134     8.18256     2.43335
  6.30     195.77    1600.00     3.40509   0.050     4.52431     8.19161     2.43247
  6.40     198.76    1600.00     3.40781   0.050     4.52726     8.20062     2.43160
  6.50     201.75    1600.00     3.41053   0.050     4.53020     8.20960     2.43073
  6.60     204.74    1600.00     3.41323   0.050     4.53313     8.21853     2.42986
  6.70     207.74    1600.00     3.41592   0.050     4.53605     8.22744     2.42900
  6.80     210.73    1600.00     3.41861   0.050     4.53895     8.23631     2.42815
  6.90     213.72    1600.00     3.42129   0.050     4.54185     8.24515     2.42730
  7.00     216.71    1600.00     3.42397   0.050     4.54473     8.25396     2.42645
  7.10     219.70    1600.00     3.42663   0.050     4.54761     8.26273     2.42561
  7.20     222.63    1600.00     3.42929   0.050     4.55047     8.27148     2.42478
  7.30     225.55    1600.00     3.43195   0.050     4.55333     8.28020     2.42394
  7.40     228.47    1600.00     3.43459   0.050     4.55617     8.28888     2.42311
  7.50     231.40    1600.00     3.43723   0.050     4.55901     8.29755     2.42229
  7.60     234.32    1600.00     3.43987   0.050     4.56184     8.30618     2.42147
  7.70     237.24    1600.00     3.44250   0.050     4.56466     8.31479     2.42065
  7.80     240.16    1600.00     3.44512   0.050     4.56747     8.32337     2.41984
  7.90     243.08    1600.00     3.44774   0.050     4.57027     8.33193     2.41903
  8.00     246.01    1600.00     3.45035   0.050     4.57307     8.34046     2.41823
  8.10     248.93    1600.00     3.45296   0.050     4.57586     8.34897     2.41743
  8.20     251.85    1600.00     3.45557   0.050     4.57865     8.35746     2.41663
  8.30     254.77    1600.00     3.45817   0.050     4.58142     8.36593     2.41583
  8.40     257.69    1600.00     3.46076   0.050     4.58420     8.37437     2.41504
  8.50     260.62    1600.00     3.46335   0.050     4.58696     8.38280     2.41426
  8.60     263.54    1600.00     3.46594   0.050     4.58972     8.39120     2.41347
  8.70     266.45    1600.00     3.46852   0.050     4.59248     8.39959     2.41269
  8.80     269.36    1600.00     3.47111   0.050     4.59523     8.40795     2.41192
  8.90     272.26    1600.00     3.47368   0.050     4.59798     8.41630     2.41114
  9.00     275.16    1600.00     3.47626   0.050     4.60072     8.42463     2.41037
  9.10     278.06    1600.00     3.47883   0.050     4.60346     8.43295     2.40960
  9.20     280.97    1600.00     3.48140   0.050     4.60620     8.44125     2.40884
  9.30     283.87    1600.00     3.48397   0.050     4.60893     8.44954     2.40807
  9.40     286.77    1600.00     3.48654   0.050     4.61167     8.45781     2.40732
  9.50     289.68    1600.00     3.48910   0.050     4.61440     8.46606     2.40656
  9.60     292.58    1600.00     3.49167   0.050     4.61713     8.47431     2.40580
  9.70     295.48    1600.00     3.49423   0.050     4.61985     8.48255     2.40505
  9.80     298.39    1600.00     3.49680   0.050     4.62258     8.49077     2.40430
  9.90     301.29    1600.00     3.50306   0.050     4.65533     8.53154     2.40201
 10.00     304.19    1600.00     3.50558   0.050     4.65799     8.53943     2.40124
 10.10     307.10    1600.00     3.50811   0.050     4.66066     8.54731     2.40048
 10.20     310.00    1600.00     3.51062   0.050     4.66331     8.55516     2.39972
 10.30     312.81    1600.00     3.51314   0.050     4.66595     8.56300     2.39896
 10.40     315.62    1600.00     3.51566   0.050     4.66858     8.57083     2.39821
 10.50     318.44    1600.00     3.51817   0.050     4.67120     8.57863     2.39745
 10.60     321.25    1600.00     3.52069   0.050     4.67381     8.58642     2.39670
 10.70     324.06    1600.00     3.52320   0.050     4.67641     8.59419     2.39596
 10.80     326.88    1600.00     3.52571   0.050     4.67901     8.60195     2.39522
 10.90     329.69    1600.00     3.52822   0.050     4.68159     8.60969     2.39447
 11.00     332.50    1600.00     3.53074   0.050     4.68417     8.61742     2.39374
 11.10     335.31    1600.00     3.53325   0.050     4.68673     8.62514     2.39300
 11.20     338.13    1600.00     3.53577   0.050     4.68929     8.63284     2.39227
 11.30     340.94    1600.00     3.53828   0.050     4.69184     8.64054     2.39154
 11.40     343.75    1600.00     3.54080   0.050     4.69438     8.64822     2.39082
 11.50     346.56    1600.00     3.54332   0.050     4.69691     8.65589     2.39009
 11.60     349.38    1600.00     3.54584   0.050     4.69944     8.66355     2.38937
 11.70     352.19    1600.00     3.54837   0.050     4.70196     8.67120     2.38865
 11.80     355.00    1600.00     3.55090   0.050     4.70447     8.67884     2.38794
 11.90     357.81    1600.00     3.55344   0.050     4.70697     8.68647     2.38722
 12.00     360.62    1600.00     3.55598   0.050     4.70946     8.69410     2.38651
 12.10     363.44    1600.00     3.55853   0.050     4.71195     8.70173     2.38580
 12.20     366.25    1600.00     3.56108   0.050     4.71443     8.70935     2.38510
 12.30     369.06    1600.00     3.56365   0.050     4.71690     8.71696     2.38439
 12.40     371.88    1600.00     3.56622   0.050     4.71937     8.72458     2.38369
 12.50     374.69    1600.00     3.56880   0.050     4.72183     8.73219     2.38299
 12.60     377.50    1600.00     3.57139   0.050     4.72428     8.73981     2.38229
 12.70     380.31    1600.00     3.57399   0.050     4.72673     8.74743     2.38160
 12.80     383.12    1600.00     3.57661   0.050     4.72917     8.75505     2.38090
 12.90     385.94    1600.00     3.57924   0.050     4.73161     8.76268     2.38021
 13.00     388.75    1600.00     3.59779   0.050     4.77763     8.83504     2.37379
 13.10     391.56    1600.00     3.61904   0.050     4.83157     8.91924     2.36668
 13.20     394.38    1600.00     3.64215   0.050     4.89135     9.01219     2.35923
 13.30     397.19    1600.00     3.66781   0.050     4.95930     9.11733     2.35126
 13.40     400.00    1600.00     3.69704   0.050     5.03882     9.23971     2.34254
 13.50     402.78    1600.00     3.73131   0.050     5.13524     9.38713     2.33270
 13.60     405.56    1600.00     3.74263   0.050     5.16415     9.43408     2.32954
