Pressure    Depth  Temperature   Density   Basalt       Vs         Vp        Entropy
 17.40     507.50    1700.00     3.85703   0.500     5.07577     9.50617     2.36215
 17.50     510.00    1700.00     3.86041   0.500     5.08144     9.51634     2.36138
 17.60     512.50    1700.00     3.86394   0.500     5.08750     9.52703     2.36061
 17.70     515.00    1700.00     3.86880   0.500     5.09739     9.54364     2.35979
 17.80     517.50    1700.00     3.87385   0.500     5.10774     9.56081     2.35893
 17.90     520.00    1700.00     3.87911   0.500     5.11862     9.57862     2.35802
 18.00     522.50    1700.00     3.88462   0.500     5.13007     9.59714     2.35705
 18.10     525.00    1700.00     3.89040   0.500     5.14217     9.61645     2.35601
 18.20     527.50    1700.00     3.89649   0.500     5.15499     9.63664     2.35488
 18.30     530.00    1700.00     3.90293   0.500     5.16863     9.65786     2.35366
 18.40     532.50    1700.00     3.90976   0.500     5.18320     9.68022     2.35232
 18.50     535.00    1700.00     3.91705   0.500     5.19884     9.70391     2.35085
 18.60     537.50    1700.00     3.92249   0.500     5.20958     9.72024     2.34975
 18.70     540.00    1700.00     3.92648   0.500     5.21653     9.73094     2.34899
 18.80     542.50    1700.00     3.93053   0.500     5.22358     9.74163     2.34823
 18.90     545.00    1700.00     3.93436   0.500     5.23006     9.75166     2.34750
 19.00     547.50    1700.00     3.93612   0.500     5.23164     9.75669     2.34701
 19.10     550.00    1700.00     3.93788   0.500     5.23321     9.76171     2.34652
 19.20     552.63    1700.00     3.94185   0.500     5.23866     9.77165     2.34631
 19.30     555.26    1700.00     3.94598   0.500     5.24439     9.78194     2.34612
 19.40     557.90    1700.00     3.95000   0.500     5.24995     9.79199     2.34592
 19.50     560.53    1700.00     3.95392   0.500     5.25536     9.80183     2.34570
 19.60     563.16    1700.00     3.95774   0.500     5.26062     9.81147     2.34547
 19.70     565.79    1700.00     3.96147   0.500     5.26574     9.82091     2.34522
 19.80     568.42    1700.00     3.96512   0.500     5.27073     9.83016     2.34497
 19.90     571.05    1700.00     3.96869   0.500     5.27558     9.83923     2.34470
 20.00     573.68    1700.00     3.97218   0.500     5.28032     9.84814     2.34442
 20.10     576.32    1700.00     3.97559   0.500     5.28493     9.85688     2.34414
 20.20     578.95    1700.00     3.97894   0.500     5.28944     9.86547     2.34385
 20.30     581.58    1700.00     3.98222   0.500     5.29384     9.87391     2.34354
 20.40     584.21    1700.00     3.98543   0.500     5.29814     9.88221     2.34323
 20.50     586.84    1700.00     3.98859   0.500     5.30234     9.89037     2.34292
 20.60     589.47    1700.00     3.99168   0.500     5.30645     9.89841     2.34259
 20.70     592.11    1700.00     3.99473   0.500     5.31047     9.90633     2.34226
 20.80     594.74    1700.00     3.99771   0.500     5.31441     9.91413     2.34192
 20.90     597.37    1700.00     4.00065   0.500     5.31827     9.92181     2.34158
 21.00     600.00    1700.00     4.00354   0.500     5.32205     9.92939     2.34123
 21.10     602.50    1700.00     4.00638   0.500     5.32576     9.93687     2.34088
 21.20     605.00    1700.00     4.00918   0.500     5.32939     9.94424     2.34052
 21.30     607.50    1700.00     4.01194   0.500     5.33296     9.95153     2.34016
 21.40     610.00    1700.00     4.01466   0.500     5.33646     9.95872     2.33979
 21.50     612.50    1700.00     4.01734   0.500     5.33990     9.96582     2.33942
 21.60     615.00    1700.00     4.01998   0.500     5.34328     9.97284     2.33904
 21.70     617.50    1700.00     4.02258   0.500     5.34661     9.97978     2.33866
 21.80     620.00    1700.00     4.02515   0.500     5.34988     9.98665     2.33828
 21.90     622.50    1700.00     4.02769   0.500     5.35309     9.99344     2.33789
 22.00     625.00    1700.00     4.03020   0.500     5.35625    10.00015     2.33750
 22.10     627.50    1700.00     4.03267   0.500     5.35937    10.00680     2.33711
 22.20     630.00    1700.00     4.03512   0.500     5.36244    10.01338     2.33672
 22.30     632.50    1700.00     4.03754   0.500     5.36546    10.01990     2.33632
 22.40     635.00    1700.00     4.03993   0.500     5.36844    10.02635     2.33592
 22.50     637.50    1700.00     4.04230   0.500     5.37137    10.03275     2.33552
 22.60     640.00    1700.00     4.04464   0.500     5.37427    10.03909     2.33511
 22.70     642.50    1700.00     4.04696   0.500     5.37712    10.04537     2.33471
 22.80     645.00    1700.00     4.04925   0.500     5.37994    10.05160     2.33430
 22.90     647.50    1700.00     4.05152   0.500     5.38272    10.05777     2.33389
 23.00     650.00    1700.00     4.05377   0.500     5.38546    10.06390     2.33348
 23.10     652.50    1700.00     4.05600   0.500     5.38817    10.06998     2.33307
 23.20     655.00    1700.00     4.05821   0.500     5.39086    10.07602     2.33265
 23.30     657.50    1700.00     4.06264   0.500     5.40001    10.09124     2.33110
 23.40     660.00    1700.00     4.06640   0.500     5.40728    10.10382     2.32986
 23.50     662.50    1700.00     4.07009   0.500     5.41438    10.11616     2.32865
 23.60     665.00    1700.00     4.08305   0.500     5.44209    10.14557     2.32837
 23.70     667.50    1700.00     4.19416   0.500     5.53575    10.25077     2.33596
 23.80     670.00    1700.00     4.20052   0.500     5.54866    10.26824     2.33483
 23.90     672.22    1700.00     4.20663   0.500     5.56097    10.28502     2.33373
 24.00     674.43    1700.00     4.21250   0.500     5.57274    10.30117     2.33266
 24.10     676.65    1700.00     4.21816   0.500     5.58403    10.31675     2.33162
 24.20     678.87    1700.00     4.22361   0.500     5.59486    10.33180     2.33060
 24.30     681.09    1700.00     4.22889   0.500     5.60529    10.34637     2.32961
 24.40     683.30    1700.00     4.23401   0.500     5.61534    10.36051     2.32863
 24.50     685.52    1700.00     4.23897   0.500     5.62506    10.37425     2.32766
 24.60     687.74    1700.00     4.24380   0.500     5.63446    10.38762     2.32672
 24.70     689.96    1700.00     4.24851   0.500     5.64359    10.40067     2.32579
 24.80     692.17    1700.00     4.25311   0.500     5.65245    10.41342     2.32487
 24.90     694.39    1700.00     4.25760   0.500     5.66109    10.42589     2.32396
 25.00     696.61    1700.00     4.26200   0.500     5.66952    10.43812     2.32306
 25.10     698.83    1700.00     4.26632   0.500     5.67777    10.45013     2.32216
 25.20     701.04    1700.00     4.27383   0.500     5.69182    10.46822     2.32078
 25.30     703.26    1700.00     4.28883   0.500     5.71979    10.50103     2.31824
 25.40     705.48    1700.00     4.30298   0.500     5.74650    10.53265     2.31581
 25.50     707.70    1700.00     4.31651   0.500     5.77237    10.56352     2.31346
 25.60     709.91    1700.00     4.32960   0.500     5.79774    10.59401     2.31116
 25.70     712.13    1700.00     4.34240   0.500     5.82291    10.62443     2.30888
 25.80     714.35    1700.00     4.35505   0.500     5.84817    10.65510     2.30662
 25.90     716.57    1700.00     4.36767   0.500     5.87378    10.68628     2.30434
 26.00     718.78    1700.00     4.38038   0.500     5.89998    10.71826     2.30203
 26.10     721.00    1700.00     4.39329   0.500     5.92703    10.75132     2.29968
 26.20     723.27    1700.00     4.40650   0.500     5.95520    10.78576     2.29727
 26.30     725.54    1700.00     4.42013   0.500     5.98478    10.82188     2.29478
 26.40     727.82    1700.00     4.43428   0.500     6.01605    10.86001     2.29220
 26.50     730.09    1700.00     4.44908   0.500     6.04935    10.90052     2.28952
 26.60     732.36    1700.00     4.46463   0.500     6.08503    10.94379     2.28670
 26.70     734.64    1700.00     4.48105   0.500     6.12347    10.99023     2.28375
 26.80     736.91    1700.00     4.49016   0.500     6.14429    11.01635     2.28199
 26.90     739.18    1700.00     4.49165   0.500     6.14624    11.02071     2.28147
 27.00     741.46    1700.00     4.49315   0.500     6.14818    11.02508     2.28095
 27.10     743.73    1700.00     4.49464   0.500     6.15012    11.02943     2.28043
 27.20     746.00    1700.00     4.49613   0.500     6.15206    11.03378     2.27990
 27.30     748.27    1700.00     4.49762   0.500     6.15399    11.03812     2.27939
 27.40     750.55    1700.00     4.49911   0.500     6.15593    11.04246     2.27887
 27.50     752.82    1700.00     4.50059   0.500     6.15785    11.04680     2.27835
 27.60     755.09    1700.00     4.50208   0.500     6.15978    11.05112     2.27783
 27.70     757.36    1700.00     4.50356   0.500     6.16170    11.05544     2.27732
 27.80     759.64    1700.00     4.50505   0.500     6.16362    11.05976     2.27680
 27.90     761.91    1700.00     4.50653   0.500     6.16554    11.06407     2.27629
 28.00     764.18    1700.00     4.50801   0.500     6.16745    11.06838     2.27577
 28.10     766.46    1700.00     4.50948   0.500     6.16937    11.07268     2.27526
 28.20     768.73    1700.00     4.51096   0.500     6.17127    11.07697     2.27475
 28.30     771.00    1700.00     4.51244   0.500     6.17318    11.08126     2.27424
 28.40     773.22    1700.00     4.51391   0.500     6.17508    11.08554     2.27373
 28.50     775.44    1700.00     4.51538   0.500     6.17698    11.08982     2.27322
 28.60     777.67    1700.00     4.51685   0.500     6.17888    11.09409     2.27271
 28.70     779.89    1700.00     4.51832   0.500     6.18077    11.09836     2.27220
 28.80     782.11    1700.00     4.51979   0.500     6.18267    11.10262     2.27169
 28.90     784.33    1700.00     4.52126   0.500     6.18455    11.10688     2.27119
 29.00     786.56    1700.00     4.52272   0.500     6.18644    11.11113     2.27068
 29.10     788.78    1700.00     4.52419   0.500     6.18832    11.11537     2.27018
 29.20     791.00    1700.00     4.52565   0.500     6.19020    11.11961     2.26968
 29.30     793.22    1700.00     4.52711   0.500     6.19208    11.12385     2.26917
 29.40     795.44    1700.00     4.52857   0.500     6.19396    11.12808     2.26867
 29.50     797.67    1700.00     4.53003   0.500     6.19583    11.13230     2.26817
 29.60     799.89    1700.00     4.53148   0.500     6.19770    11.13652     2.26767
 29.70     802.11    1700.00     4.53294   0.500     6.19957    11.14074     2.26717
 29.80     804.33    1700.00     4.53439   0.500     6.20143    11.14495     2.26667
 29.90     806.56    1700.00     4.53584   0.500     6.20329    11.14915     2.26617
 30.00     808.78    1700.00     4.53729   0.500     6.20515    11.15335     2.26568
 30.10     811.00    1700.00     4.53874   0.500     6.20701    11.15754     2.26518
 30.20     813.22    1700.00     4.54019   0.500     6.20886    11.16173     2.26469
 30.30     815.44    1700.00     4.54164   0.500     6.21071    11.16591     2.26419
 30.40     817.67    1700.00     4.54308   0.500     6.21256    11.17009     2.26370
 30.50     819.89    1700.00     4.54453   0.500     6.21441    11.17426     2.26321
 30.60     822.11    1700.00     4.54597   0.500     6.21625    11.17843     2.26271
 30.70     824.33    1700.00     4.54741   0.500     6.21809    11.18259     2.26222
 30.80     826.56    1700.00     4.54885   0.500     6.21993    11.18675     2.26173
 30.90     828.78    1700.00     4.55029   0.500     6.22177    11.19090     2.26124
 31.00     831.00    1700.00     4.55173   0.500     6.22360    11.19505     2.26075
 31.10     833.22    1700.00     4.55317   0.500     6.22543    11.19919     2.26026
 31.20     835.44    1700.00     4.55460   0.500     6.22726    11.20333     2.25978
 31.30     837.67    1700.00     4.55603   0.500     6.22908    11.20747     2.25929
 31.40     839.89    1700.00     4.55747   0.500     6.23090    11.21159     2.25881
 31.50     842.11    1700.00     4.55890   0.500     6.23273    11.21572     2.25832
 31.60     844.33    1700.00     4.56033   0.500     6.23454    11.21983     2.25784
 31.70     846.56    1700.00     4.56175   0.500     6.23636    11.22395     2.25735
 31.80     848.78    1700.00     4.56318   0.500     6.23817    11.22806     2.25687
 31.90     851.00    1700.00     4.56461   0.500     6.23998    11.23216     2.25639
 32.00     853.22    1700.00     4.56603   0.500     6.24179    11.23626     2.25591
 32.10     855.44    1700.00     4.56745   0.500     6.24359    11.24035     2.25543
 32.20     857.67    1700.00     4.56887   0.500     6.24540    11.24444     2.25495
 32.30     859.89    1700.00     4.57029   0.500     6.24720    11.24852     2.25447
 32.40     862.11    1700.00     4.57171   0.500     6.24899    11.25260     2.25399
 32.50     864.33    1700.00     4.57313   0.500     6.25079    11.25668     2.25351
 32.60     866.56    1700.00     4.57455   0.500     6.25258    11.26075     2.25303
 32.70     868.78    1700.00     4.57596   0.500     6.25437    11.26481     2.25256
 32.80     871.00    1700.00     4.57738   0.500     6.25616    11.26887     2.25208
 32.90     873.22    1700.00     4.57879   0.500     6.25795    11.27293     2.25161
 33.00     875.44    1700.00     4.58020   0.500     6.25973    11.27698     2.25113
 33.10     877.67    1700.00     4.58161   0.500     6.26151    11.28102     2.25066
 33.20     879.89    1700.00     4.58302   0.500     6.26329    11.28506     2.25019
 33.30     882.11    1700.00     4.58442   0.500     6.26506    11.28910     2.24972
 33.40     884.33    1700.00     4.58583   0.500     6.26684    11.29313     2.24925
 33.50     886.56    1700.00     4.58724   0.500     6.26861    11.29716     2.24878
 33.60     888.78    1700.00     4.58864   0.500     6.27038    11.30118     2.24831
